gene1	gene2	pvalue	qvalue
TP53	ALB	0.0003289739335850924	0.005469111038983896
TP53	ACVR1B	1.0063267015323792e-06	2.5046650231618193e-05
TP53	BRAF	4.605442300107434e-11	2.6686873257550767e-09
TP53	PPM1D	0.0003921191446102337	0.006370873152136045
TP53	PTPDC1	0.00013805357954719538	0.0025322026601149817
TP53	KDM5C	8.24912093164038e-05	0.0016058130032811353
GNAS	SMAD4	3.8983880123365886e-05	0.0008010409302307328
GNAS	SOX9	8.303777049653385e-06	0.0001900014723273588
EPHA3	SOX9	9.700416643690209e-08	3.020119808757185e-06
EPHA3	NOTCH1	1.4363778127875933e-05	0.0003241655929015241
TBX3	CDH1	3.5371700529381794e-05	0.0007368757000861443
SMARCA1	SMAD4	1.75174650355406e-05	0.00038583537421963353
SMARCA1	SOX9	0.00016664736512932352	0.0029620854824497092
ERBB3	SMAD4	1.087222185180528e-06	2.7360019734016537e-05
ERBB3	SOX9	1.8583006054041832e-06	4.386200787291726e-05
ERBB3	CDH1	0.0003309908033547531	0.005506645020521499
MED12	SMAD4	0.0001530622251180863	0.0027544535887730256
CARD11	SMAD4	5.465175104764272e-07	1.404081902327647e-05
CARD11	SOX9	7.070077386690278e-08	2.2512269421189466e-06
CARD11	RHOA	3.868240902872052e-05	0.0008003779136439027
CARD11	DIAPH2	0.0002864698292441338	0.004861624436831631
CHD4	SMAD4	0.00036518371360066157	0.006009904356496591
SMAD4	TCF7L2	0.00014731890949395662	0.0027058126929721026
SMAD4	SMAD2	4.5236809576986946e-07	1.1956339216327984e-05
SMAD4	TAF1	2.7376294245019853e-05	0.0005744343253565176
SMAD4	CNBD1	0.0001751981489219792	0.0031427773027277147
SMAD4	COL5A1	2.6861226682130368e-05	0.0005636521100901313
SMAD4	SOX9	0.00014890029386529472	0.0027130191334729108
SMAD4	ESR1	0.0001696693808998361	0.0030166997598053535
SMAD4	EPHA2	3.180051779198255e-07	8.918234321186456e-06
SMAD4	ARID1A	4.96479460958112e-08	1.6927412669350326e-06
SMAD4	JAK1	0.0005519115220783658	0.008596289161146117
SMAD4	ELF3	0.0003980779407121504	0.0064472009619522515
SMAD4	MSH6	6.549927066692919e-06	0.00015025813939773927
SMAD4	ACVR2A	7.138070943088996e-08	2.2512269421189466e-06
SMAD4	ZBTB20	2.804763416400556e-05	0.0005840272002219891
SMAD4	MECOM	0.0006886502729664971	0.010301056632066801
SMAD4	MSH3	3.361405126982716e-06	7.828389006639836e-05
SMAD4	NSD1	0.00023774716217424114	0.004091783421824277
SMAD4	HLA-B	1.8403860316276735e-05	0.00040288638716568653
SMAD4	KMT2C	1.4639471290137656e-06	3.5454677177710136e-05
SMAD4	SF1	6.244178475201932e-05	0.0012326870820321104
SMAD4	INPPL1	0.00011035539556500084	0.002084986828719881
SMAD4	KMT2D	4.670845359502492e-07	1.2250813893015019e-05
SMAD4	CHD8	0.0006327901281547359	0.009678925072172684
SMAD4	TSC2	2.0952096874393265e-05	0.0004530309165277864
SMAD4	RNF43	3.009101960144568e-06	7.060850167560332e-05
SMAD4	POLRMT	0.00029572796865612875	0.0050207552621865294
SMAD4	ARHGAP35	0.0006614352419751882	0.009992022905056607
SMAD4	ASXL1	2.2867160732387926e-05	0.0004855023805615469
SMAD4	BCOR	0.00019504747435923319	0.003440524149945758
SMAD4	FLNA	0.0004580287725534616	0.0072081933013507914
SMAD4	ZC3H12A	4.774481809158359e-06	0.00011151834902311545
SMAD4	KIT	4.287285770929007e-05	0.0008718678145693476
SMAD4	FAT1	5.8840564497845516e-06	0.0001352850768590004
SMAD4	SPTAN1	0.0001243250766269453	0.0023133070074213883
SMAD4	RET	8.314778424524148e-05	0.0016077113361171514
SMAD4	WT1	0.00012627724539630936	0.0023436959719778405
SMAD4	PGR	0.0004557435829442074	0.007177062414425961
SMAD4	KMT2A	0.00021085606700101193	0.003716111504047441
SMAD4	ZMYM2	0.00022609209749532134	0.003939216089181964
SMAD4	MGA	8.836711276536293e-05	0.0017067917535883547
SMAD4	RNF111	0.0006435323927519521	0.00976501345946614
SMAD4	SETBP1	2.6150534353365093e-05	0.0005541238645259267
SMAD4	MYH9	6.907256597741519e-07	1.735503018323824e-05
SMAD4	NOTCH2	0.00018334518335477577	0.003277620914811206
SMAD4	SMARCA4	3.875791878742514e-08	1.3761625507599698e-06
SMAD4	PLCG1	3.5067729516932353e-06	8.07782651635304e-05
SMAD4	PTEN	2.554569359393403e-05	0.0005464049163184554
SMAD4	ASXL2	9.954274749529391e-07	2.4749446957590367e-05
SMAD4	XPO1	0.0003980779407121504	0.0064472009619522515
SMAD4	MAP3K4	5.3808781181986716e-05	0.0010804247774401244
SMAD4	ATF7IP	0.00038364928904688345	0.006213537916229968
SMAD4	CDH1	1.6037247284453452e-05	0.00035675479579153595
SMAD4	PLXNB2	0.000643058555236472	0.00976501345946614
SMAD4	SOS1	1.7191787339483383e-06	4.076938819357496e-05
SMAD4	NOTCH1	3.421607595974745e-07	9.282530619380393e-06
SMAD4	PTPRC	0.00042876174631023214	0.006830173244263115
SMAD4	NFE2L2	2.5658957755122515e-05	0.0005476492807053682
SMAD4	SETD2	0.00028241649843955413	0.004807230478562099
SMAD4	HGF	2.8555267379698555e-05	0.0005953590287922755
SMAD4	PTPRD	1.1613866378206923e-06	2.8628942727123387e-05
SMAD4	NUP133	9.391190393505096e-05	0.001808190347465762
SMAD4	RB1	0.0006869269641230455	0.010292004267626343
SMAD4	AR	0.0006614352419751882	0.009992022905056607
SMAD4	ACVR1B	2.1179620909932917e-05	0.00045627040609923784
SMAD4	BRAF	4.159796573372785e-06	9.539460214329847e-05
SMAD4	PTPDC1	0.0007160195874094001	0.010746779904514555
SMAD4	KDM5C	0.0004971708336598703	0.007765954354696193
SMAD4	CDKN2A	0.00012627724539630936	0.0023436959719778405
TCF7L2	SOX9	4.0370587685387965e-05	0.000831290765854832
KANSL1	SOX9	6.608133296695307e-05	0.001308622768276292
SMAD2	SOX9	0.0002782587929828561	0.0047311516399366595
SMAD2	EPHA2	0.0001973035388691982	0.0034744164282438186
SMAD2	CDKN2A	0.00028001710459239293	0.004773219003123358
TAF1	TGIF1	0.00014985971334246538	0.0027198546136249706
COL5A1	SOX9	0.0003103722671904326	0.005221937462905695
SOX9	ESR1	0.0002782587929828561	0.0047311516399366595
SOX9	RPL22	0.0006798142359757849	0.010230512485786759
SOX9	MTOR	1.799900547085497e-05	0.00039458678185918654
SOX9	EPHA2	8.303777049653385e-06	0.0001900014723273588
SOX9	ARID1A	4.806521398127414e-05	0.0009749638253743401
SOX9	JAK1	1.053009518554074e-05	0.0002406895886932704
SOX9	DNMT3A	0.0002508622087934687	0.004352061897278425
SOX9	ZBTB20	1.1232230953208382e-06	2.783127395303219e-05
SOX9	MECOM	6.49353767652703e-05	0.001295697053183773
SOX9	LATS1	0.0006001406562498123	0.009211574048890291
SOX9	KMT2C	2.8309687027723196e-08	1.051706608262735e-06
SOX9	TLR4	2.767123528885024e-05	0.0005753084166284008
SOX9	KMT2D	3.2053693297391106e-08	1.1750784673014776e-06
SOX9	POLE	1.4947339799646907e-05	0.0003352228996464523
SOX9	BRCA1	4.711312204132978e-05	0.0009663202271460188
SOX9	RNF43	4.935950045217397e-05	0.0009919758249724478
SOX9	TGIF1	0.00043821859694238846	0.00690312080361763
SOX9	ASXL1	1.1328291861037353e-05	0.0002547122125029432
SOX9	EP300	0.00026079952217157305	0.004508258627052934
SOX9	FLNA	8.911107715990427e-05	0.0017262645282952898
SOX9	ZC3H12A	0.0002782587929828561	0.0047311516399366595
SOX9	POLQ	3.3926650578303243e-06	7.8509791452604e-05
SOX9	TET2	0.0003834484050166138	0.006213537916229968
SOX9	FAT1	9.651869053294742e-06	0.00022320749313793688
SOX9	SPTAN1	9.57666209649463e-05	0.0018198149487068883
SOX9	RET	1.6943107738789566e-05	0.0003749777959722455
SOX9	WT1	3.567729044370429e-05	0.0007400479578872752
SOX9	PGR	0.0001265820800569277	0.0023436959719778405
SOX9	KMT2A	2.7221603682870482e-06	6.372303780281349e-05
SOX9	ZMYM2	4.393185346671753e-05	0.0008939781010757514
SOX9	MGA	0.0005709540666094731	0.008916212439183571
SOX9	MYH9	0.0001242062104859462	0.0023133070074213883
SOX9	NOTCH2	9.914837154400566e-07	2.4705390969650153e-05
SOX9	DACH1	4.19812597334486e-05	0.0008607903808032846
SOX9	ZNF750	0.00012894028706421238	0.002382931904939695
SOX9	LZTR1	5.971407369588044e-05	0.0011990736112891124
SOX9	CUL1	0.00012894028706421238	0.002382931904939695
SOX9	PTEN	1.2213049191167173e-07	3.5709391212838186e-06
SOX9	PIK3CB	0.00010935291465576747	0.002065037407311087
SOX9	ASXL2	0.0003834484050166138	0.006213537916229968
SOX9	EGFR	8.98012665893741e-05	0.0017337557397881136
SOX9	DICER1	0.0002326416670984347	0.004018144432165243
SOX9	CDH1	0.00034884532524761397	0.005770582128827269
SOX9	PLXNB2	0.0004191336124295582	0.006700172557189253
SOX9	NOTCH1	2.2406641723118124e-05	0.00047616528939358073
SOX9	PTPRC	7.462486756296915e-06	0.00017264104761474205
SOX9	NFE2L2	0.00014866737167720857	0.0027130191334729108
SOX9	IL6ST	0.00014866737167720857	0.0027130191334729108
SOX9	HGF	0.00029498946385511117	0.005010380860827236
SOX9	PTPRD	6.556665745439862e-06	0.00015025813939773927
SOX9	CDK12	2.5925886011902484e-05	0.0005498098095415468
SOX9	USP9X	2.1292680597848972e-05	0.00045640014246520866
SOX9	BAP1	5.916302966308022e-05	0.0011969962778736619
SOX9	AR	2.1322764114593888e-05	0.00045640014246520866
SOX9	BRAF	0.00022157876118799168	0.003872714086427146
SOX9	SOX17	0.00043821859694238846	0.00690312080361763
SOX9	FUBP1	8.047416387336569e-05	0.0015795469305802466
SOX9	CREB3L3	0.00033544092031247326	0.005563885597860798
SOX9	CDKN2A	2.0750669878519525e-07	6.068190811770401e-06
EPHA2	RHOA	0.0006986798701413143	0.010449286793908589
ZFP36L2	PGR	8.669939193306993e-05	0.0016713593467592317
ZFP36L2	HGF	0.0003209612675877308	0.005364446666341234
KMT2C	RHOA	0.0005119224288986111	0.00794797171681935
TLR4	HLA-A	0.0003183680281430697	0.005329092094296609
TLR4	CDH1	7.004964241196585e-05	0.0013767612104554551
TGIF1	SMARCA4	0.0006021539754916688	0.00921203001129556
TGIF1	CDH1	0.0004401167620878634	0.006932268326162377
TGIF1	NOTCH1	5.925315064631581e-05	0.0011969962778736619
EP300	RHOA	8.603359104129407e-06	0.0001960256800654649
ZNF750	AR	0.00051861012619854	0.008054148933257944
SMARCA4	RHOA	0.000352325688391833	0.005815109780443601
PPP2R1A	DIAPH2	0.0002804540803043435	0.004780671800019216
CUL1	RHOA	0.0005766477492217466	0.008988395206185194
PLXNB2	RHOA	0.00030095247731912184	0.005080292569843123
SOS1	RHOA	0.0005766477492217466	0.008988395206185194
NOTCH1	AR	0.0003325015603119819	0.005515114181360235
RHOA	RASA1	0.0001384451483980852	0.002535331664094353
RHOA	AR	0.0005073698176499787	0.00791129591456215
